3248,23;1;1;2;1;196;0;1;4;45;17;0;0;0;-6,005859375;-18,85499557;38,00581316;1,339101543;2360;5,4;0;0;0;0;0;0
3248,24;2;2;2;1;196;0;0;4;50;18;0;0;0;-6,005859375;-18,85479953;38,00594828;1,339100711;2360;5,6;0;0;0;0;0;0
3248,26;1;2;2;1;196;1;0;5;60;17;0;0;0;-6,005859375;-18,854497;38,0067688;1,339097583;2360;8,1;0;0;0;0;0;0
3248,27;1;1;3;1;196;1;0;5;67;18;0;0;0;-6,005859375;-18,85445416;38,00723666;1,33909577;2360;8,7;0;0;0;0;0;0
3248,28;1;1;2;1;196;0;0;4;71;18;0;0;0;-6,005859375;-18,85439989;38,0077869;1,339095197;2360;10;0;0;0;0;0;0
3248,29;1;1;2;1;196;0;0;4;76;18;0;0;0;-6,005859375;-18,85433389;38,00839566;1,339093465;2360;11,1;0;0;0;0;0;0
3248,3;1;1;2;1;196;0;0;4;81;17;0;0;0;-6,005859375;-18,85431548;38,00885556;1,339090152;2360;12,2;0;0;0;0;0;0
3248,31;1;1;3;1;196;0;0;4;87;19;0;0;0;-6,005859375;-18,85430028;38,00926139;1,339088996;2360;13,1;0;0;0;0;0;0
3248,32;2;2;3;2;197;1;1;5;93;19;0;0;0;-6,005859375;-18,85430072;38,00967896;1,339089007;2360;14,4;0;0;0;0;0;0
3248,33;1;3;3;2;197;1;1;5;97;19;0;0;0;-6,005859375;-18,85432006;38,0100175;1,339086992;2360;15,5;0;0;0;0;0;0
3248,34;1;1;3;1;196;0;0;4;100;18;0;0;0;-6,005859375;-18,85433412;38,01020992;1,339083991;2360;16,4;0;0;0;0;0;0
3248,36;1;1;3;1;197;0;1;5;109;18;0;0;0;-6,005859375;-18,85453158;38,01062359;1,339082401;2360;19;0;0;0;0;0;0
3248,37;1;1;3;1;196;1;1;5;113;18;0;0;0;-6,005859375;-18,85466028;38,01078959;1,339078732;2360;19,3;0;0;0;0;0;0
3248,38;1;1;3;1;196;1;1;5;116;18;0;0;0;-6,005859375;-18,85478308;38,01097707;1,339076165;2360;21;0;0;0;0;0;0
3248,39;1;1;3;1;197;1;1;5;120;18;0;0;0;-6,005859375;-18,85494446;38,01107992;1,339076591;2340;21,2;0;0;0;0;0;0
3248,4;1;2;3;1;197;1;1;5;123;18;0;0;0;-6,005859375;-18,85511586;38,01118555;1,33907598;2340;22,3;0;0;0;0;0;0
3248,41;1;1;3;1;197;1;1;5;126;19;0;0;0;-6,005859375;-18,85525724;38,01123439;1,339073419;2340;24,8;0;0;0;0;0;0
3248,42;2;1;3;1;196;0;1;5;128;18;0;0;0;-6,005859375;-18,85537441;38,01116802;1,339071262;2340;25,4;0;0;0;0;0;0
3248,43;2;1;3;1;196;1;1;5;130;18;0;0;0;-6,005859375;-18,85554676;38,01112281;1,339071495;2340;26,3;0;0;0;0;0;0
3248,45;2;2;3;1;196;1;1;5;132;19;0;0;0;-6,005859375;-18,85579011;38,0108964;1,339068378;2340;27,2;0;0;0;0;0;0
3248,46;2;2;3;1;197;1;1;5;133;18;0;0;0;-6,005859375;-18,85588173;38,0107726;1,339066892;2340;28,5;0;0;0;0;0;0
3248,47;2;2;3;1;197;1;0;5;135;19;0;0;0;-6,005859375;-18,85599509;38,01067399;1,339067188;2340;29,8;0;0;0;0;0;0
3248,48;1;1;3;0;196;0;0;4;136;18;0;0;0;-6,005859375;-18,85609775;38,01056903;1,339066681;2340;30,5;0;0;0;0;0;0
3248,49;1;1;2;0;196;0;0;4;136;17;0;0;0;-6,005859375;-18,85616326;38,01048163;1,339064863;2340;31,6;0;0;0;0;0;0
3248,5;1;1;2;0;196;0;0;4;137;17;0;0;0;-6,005859375;-18,85620307;38,01036379;1,339064211;2340;32,7;0;0;0;0;0;0
3248,51;1;1;2;1;196;0;0;4;137;17;0;0;0;-6,005859375;-18,85623265;38,01034425;1,33906448;2340;33,5;0;0;0;0;0;0
3248,52;2;3;2;2;197;1;2;5;138;19;0;0;0;-6,005859375;-18,85621593;38,0104497;1,339064029;2340;34,4;0;0;0;0;0;0
3248,53;2;3;3;1;197;1;1;5;140;20;0;0;0;-6,005859375;-18,85617029;38,01056926;1,339062304;2340;35,5;0;0;0;0;0;0
3248,55;2;2;2;1;196;1;1;5;139;18;0;0;0;-6,005859375;-18,85597037;38,01080962;1,339061144;2340;37,9;0;0;0;0;0;0
3248,56;1;2;2;0;196;0;0;5;137;18;0;0;0;-6,005859375;-18,85580442;38,01094131;1,339061001;2340;39,9;0;0;0;0;0;0
3248,57;1;1;2;0;196;0;0;4;137;18;0;0;0;-6,005859375;-18,85561678;38,01109309;1,339059818;2340;40,8;0;0;0;0;0;0
3248,58;1;1;3;1;197;1;1;6;138;19;0;0;0;-6,005859375;-18,85546457;38,01126972;1,339058921;2340;41,9;0;0;0;0;0;0
3248,59;2;2;2;1;197;0;1;5;138;19;0;0;0;-6,005859375;-18,85537395;38,01137457;1,33905905;2340;43;0;0;0;0;0;0
3248,6;1;1;2;1;196;0;0;4;136;18;0;0;0;-6,005859375;-18,85529074;38,01151173;1,339058913;2340;44,5;0;0;0;0;0;0
3248,61;1;1;2;0;195;0;0;4;135;17;0;0;0;-6,005859375;-18,85521484;38,01155017;1,339058169;2340;45,6;0;0;0;0;0;0
3248,62;1;1;2;0;196;0;0;5;136;18;0;0;0;-6,005859375;-18,85515921;38,01147805;1,33905771;2320;45,8;0;0;0;0;0;0
3248,63;1;1;2;1;196;0;1;5;135;18;0;0;0;-6,005859375;-18,8551759;38,01134332;1,339057886;2320;47,6;0;0;0;0;0;0
3248,65;2;3;2;1;197;1;1;5;135;19;0;0;0;-6,005859375;-18,85528715;38,01103171;1,339058178;2320;49,4;0;0;0;0;0;0
3248,66;1;2;3;1;196;0;1;5;132;18;0;0;0;-6,005859375;-18,85539903;38,01090773;1,339058042;2320;50,5;0;0;0;0;0;0
3248,67;1;1;2;1;196;0;1;5;132;18;0;0;0;-6,005859375;-18,85551964;38,01079435;1,339058219;2320;50,5;0;0;0;0;0;0
3248,68;1;1;2;0;196;0;0;5;131;18;0;0;0;-6,005859375;-18,8556037;38,01067621;1,339058446;2320;52,9;0;0;0;0;0;0
3248,69;1;1;2;0;196;0;0;5;130;18;0;0;0;-6,005859375;-18,85568469;38,01052605;1,339058623;2320;53,8;0;0;0;0;0;0
3248,7;1;1;2;1;196;0;0;5;130;19;0;0;0;-6,005859375;-18,85576149;38,01035997;1,339058753;2320;54;0;0;0;0;0;0
3248,71;2;1;2;2;197;1;1;5;129;19;0;0;0;-6,005859375;-18,85581638;38,01021407;1,339058891;2320;55,3;0;0;0;0;0;0
3248,72;2;2;3;2;197;1;1;6;129;19;0;0;0;-6,005859375;-18,85583733;38,01009035;1,339059008;2320;55,3;0;0;0;0;0;0
3248,73;2;2;3;1;197;1;1;5;129;19;0;0;0;-6,005859375;-18,85583218;38,00992226;1,339058971;2320;56,4;0;0;0;0;0;0
3248,74;2;2;3;1;197;1;1;6;127;18;0;0;0;-6,005859375;-18,8558031;38,00973599;1,339058227;2300;57,3;0;0;0;0;0;0
3248,75;3;3;3;2;198;2;1;7;128;20;0;0;0;-6,005859375;-18,85576808;38,00965853;1,33905831;2300;58,4;0;0;0;0;0;0
3248,76;1;2;3;0;196;0;0;4;127;20;0;0;0;-6,005859375;-18,85570878;38,00969925;1,33905849;2300;60,3;0;0;0;0;0;0
3248,77;1;1;2;0;196;0;0;4;124;18;0;0;0;-6,005859375;-18,85558485;38,00984472;1,339058535;2300;61,4;0;0;0;0;0;0
3248,78;2;1;2;1;197;1;1;5;123;18;0;0;0;-6,005859375;-18,8555337;38,01000955;1,339058643;2300;63,2;0;0;0;0;0;0
3248,79;2;2;2;1;197;1;1;5;123;19;0;0;0;-6,005859375;-18,85554284;38,01012675;1,339058921;2300;63,2;0;0;0;0;0;0
3248,8;2;2;3;1;197;1;1;5;121;19;0;0;0;-6,005859375;-18,85555893;38,01020936;1,339059031;2300;64,7;0;0;0;0;0;0
3248,81;2;2;3;1;197;1;1;5;120;19;0;0;0;-6,005859375;-18,85553101;38,01031737;1,339058764;2280;65,4;0;0;0;0;0;0
3248,82;1;2;3;1;196;1;1;5;119;19;0;0;0;-6,005859375;-18,85547016;38,01047532;1,339058644;2280;66,5;0;0;0;0;0;0
3248,84;1;1;2;1;196;0;0;5;115;18;0;0;0;-6,005859375;-18,85510052;38,01075495;1,339057134;2280;68;0;0;0;0;0;0
3248,85;2;1;2;2;197;1;1;6;116;19;0;0;0;-6,005859375;-18,85483652;38,01087589;1,339056755;2280;69,8;0;0;0;0;0;0
3248,86;1;2;3;2;197;1;1;6;115;19;0;0;0;-6,005859375;-18,85458987;38,01099505;1,339056779;2280;70,7;0;0;0;0;0;0
3248,87;1;1;3;1;196;0;0;5;113;18;0;0;0;-6,005859375;-18,85428742;38,01112996;1,339057083;2280;71,6;0;0;0;0;0;0
3248,88;1;1;2;0;196;0;0;4;112;18;0;0;0;-6,005859375;-18,85402566;38,01132945;1,339057369;2260;71,6;0;0;0;0;0;0
3248,89;1;1;2;1;196;0;0;4;111;18;0;0;0;-6,005859375;-18,85388052;38,01150368;1,339057786;2260;71,8;0;0;0;0;0;0
3248,9;1;1;3;1;197;0;1;5;110;18;0;0;0;-6,005859375;-18,85380529;38,01161333;1,339058156;2260;73,5;0;0;0;0;0;0
3248,91;2;1;2;1;195;0;1;5;107;18;0;0;0;-6,005859375;-18,85375843;38,01177189;1,339058515;2260;74,2;0;0;0;0;0;0
3248,92;1;1;2;1;195;0;0;4;105;18;0;0;0;-6,005859375;-18,85379038;38,01168377;1,339058446;2260;74,8;0;0;0;0;0;0
3248,93;1;1;2;1;196;0;1;5;104;18;0;0;0;-6,005859375;-18,85394088;38,0115519;1,339058122;2260;74,4;0;0;0;0;0;0
3248,94;1;1;3;1;196;0;1;5;101;18;0;0;0;-6,005859375;-18,85419579;38,01140112;1,339058426;2260;74,6;0;0;0;0;0;0
3248,95;1;1;3;1;197;1;1;4;99;18;0;0;0;-6,005859375;-18,85443923;38,01119047;1,339059166;2260;75,3;0;0;0;0;0;0
3248,96;1;1;3;1;196;0;0;4;96;18;0;0;0;-6,005859375;-18,85461612;38,01109978;1,339059853;2240;75,3;0;0;0;0;0;0
3248,97;1;1;3;1;196;0;0;4;94;18;0;0;0;-6,005859375;-18,85475079;38,01091669;1,339060366;2240;75,7;0;0;0;0;0;0
3248,98;1;1;3;1;197;0;0;5;92;18;0;0;0;-6,005859375;-18,85487086;38,01057986;1,339060682;2240;75,9;0;0;0;0;0;0
3248,99;1;1;3;1;197;0;1;5;90;19;0;0;0;-6,005859375;-18,85492443;38,0102013;1,339060215;2240;75,7;0;0;0;0;0;0
3249;1;2;3;1;197;0;1;4;90;19;0;0;0;-6,005859375;-18,85493007;38,00990427;1,339060526;2240;75,7;0;0;0;0;0;0
3249,01;1;1;3;0;196;0;0;4;87;18;0;0;0;-6,005859375;-18,85492678;38,00968019;1,339061164;2240;75,9;0;0;0;0;0;0
3249,02;1;1;2;0;196;0;0;4;83;17;0;0;0;-6,005859375;-18,85488459;38,00951556;1,339061589;2240;75,9;0;0;0;0;0;0
3249,04;1;1;2;1;196;0;1;4;79;18;0;0;0;-6,005859375;-18,85450577;38,00935586;1,33906236;2240;77,3;0;0;0;0;0;0
3249,05;2;1;1;0;196;0;1;4;77;19;0;0;0;-6,005859375;-18,8543926;38,00921452;1,339062566;2240;77;0;0;0;0;0;0
3249,06;1;1;1;0;196;0;0;4;74;18;0;0;0;-6,005859375;-18,85432294;38,00911331;1,339062224;2240;76,6;0;0;0;0;0;0
3249,07;1;1;1;0;196;0;0;4;71;17;0;0;0;-6,005859375;-18,8542054;38,00900453;1,339061898;2240;77,3;0;0;0;0;0;0
